Bing7777777,aaranshu2016,foobar,0LA AUTOCONNECT TT3S0,Psan,happylokayogaclasses,MOBIAN,Chandra Row3,0LA AUTOCONNECT Q8YPQ,lotus 4th floor 411,0LA AUTOCONNECT Q252F,Lotus pg 5th Floor,Debasree,RP,0LA AUTOCONNECT DVLVG,MADDY,JioFi2_0EBFBA,Nikhilsai 2nd floor extn,207_1,207_3,Lotus G15,0LA AUTOCONNECT H0GH4,Airtel_Zerotouch,Lotus602,iPhone,Amaravathipg2,Lotus 2nd floor 1,0LA AUTOCONNECT 367HQ,Balki_2AE3,Home-Airtel-2_5G,JP4F 2,Lotus1stfloorg11,manepalli,Lotus2ndfloor211,DIxG-Q1A4Njc2X0kwMg,0LA AUTOCONNECT 6NDRN,EverGreen,Karthikbangalore,Crack_Nozzle,Lotus second floor 202,Lotus6thfloor611,Lotus6thfloor615,Lotus4thfloor1,DIRECT-LRLABR3IUPGTmsGH,Ankur,vipin,D-Link_DIR-615,Deepak,Home-Airtel-2,Lalitha,MGMNT,Lotus pg basement,Home-Airtel,virus,Amaravathi pg4,AndroidAP,susheelaa,Dekhle_Hobe_khorcha_Aache!,masha,JP3F 4,Get Lost .. Its not yours,207_1_Guest,DHAR,SalehMohamed,Lotus3rdfloor315,sanchit
,,,,,,,-81,,,,,-82,,,,,,-58,-74,,,,,,,,,,-64,,,-73,,,,,,,,,,,,,,-84,,-57,,,,-68,,,,,,,-92,,-60,,-68,,-86
,,,,,,,-81,,,,-80,-82,,,,,,-60,-74,,,,,,,,,,-64,,,-73,,,,,,,,,,,,,,-80,,-61,,,,-65,,,,,,,,,-63,,-57,,
,,,,,,,,,,,-80,,,,,,,-63,-74,,,,,,,,,,-63,,,-75,,,,,,,,,,,,,,-80,,-62,,,,-65,,,,,,,,,-62,,-56,,
,,,,,,,-84,,,,,,,,,,,-62,-70,,,,,,,,,,-63,,,-77,,,,,,,,,,,,,,-80,,-62,,,,-65,,,,,,,,,-62,,-55,,
,,,,,,,-84,,,,,,,,,,,-62,-70,,,,,,,,,,-63,,,-76,,,,,,,,,,,,,,-80,,-66,,,,-65,,,,,,,,,-62,,-55,,-83
,,,,,,,-84,,,,,,,,,,,-62,-73,,,,,,,,,,-63,,,-75,,,,,,,,,,,,,,-81,,-66,,,,-65,,,,,,,,,-61,,-55,,-83
,,,,,,,-84,,,,,,,,,,,-62,-69,,,,,,,,,,-63,,,-75,,,,,,,,,,,,,,-81,,-66,,,,-65,,,,,,,,,-61,,-55,,
,,,,,,,-84,,,,-81,,,,,,,-62,-69,,,,,,,,,,-63,,,-77,,,,,,,,,,,,,,-82,,-66,,,,-67,,,,,,,,,-61,,-55,,
,,,,,,,-84,,,,-81,,,,,,,-65,-70,,,,,,,,,,-61,,,-76,,,,,,,,,,,,,,-80,,-67,,,,-66,-87,,,,,,,,-65,,-55,,
,,,,,,,,,,,,,,,,,,-59,-70,,,,,,,,,,-59,,,-76,,,,,,,,,,,,,,-81,,-74,,,,-67,-87,,,,,,,,-61,,-56,,-80
,,,,,,,,,,,-84,,,,,,,-61,-75,,,,,,,,,,-57,,,-75,,,,,,,,,,,,,,-88,,-69,,,,-72,-81,,,,,,,,-61,,-65,,-90
,,,,,,,-88,,,,-84,,,,,,,-57,-75,,,,,,,,,,-55,,,-75,,,,,,,,,-85,,,,,-84,,-72,,,,-76,-81,,,,,,,,-57,,-69,,-86
,,,,,,,-85,,,,-78,,,,,,,-59,-74,,,,,,,,,,-55,,,-76,,,,,,,,,-85,,,,,-85,,-68,,,,-67,-82,,,,,,,,-61,,-57,,-86
,,,,,,,-85,,,,-78,,,,,,,-58,-74,,,,,,,,,,-55,,,-75,,,,,,,,,,,,,,-87,,-68,,,,-65,-85,,,,,,,,-57,,-57,,
,,,,,,,-84,,,,,,,,,,,-56,-76,,,,,,,,,,-55,,,-74,,,,,,,,,,,,,,-87,,-70,,,,-64,-81,,,,,,,,-55,,-57,,
,,,,,,,-84,,,,,,,,,,,-62,-76,,,,,,,,,,-69,,,-75,,,,,,,,,,-91,,,,-88,,-70,,,-88,-66,-86,,,,,,,,-63,,-58,,-91
,,,,,,,,,,,,,,,,,,-53,-68,,,,,,,,,,-67,,,-72,,,,,,,,,,-91,,,,-91,,-72,,,-88,-70,-89,,,,,,,,-54,-91,-65,,-89
,,,,,,,,,,,,,,,,,,-51,-80,,,,,,,,,,-67,,,-70,,,,,,,,,,,,,,-83,-87,-72,,,,-70,-87,,,,,,,,-51,-91,-68,,-88
,,,,,,,,,,,,-92,,,,,,-51,-82,,,,,,,,,,-68,,,-68,,,,,,,,,,,,,,-81,-87,-69,,,,,-90,,,,,,,,-51,,-68,,-88
,-92,,,,,,,,,,,-92,,,,,,-51,-82,,,,,,,,,,-68,,,-69,,,,,,,,,,,,,,-80,,-69,,,,-75,-86,,,,,,,,-51,-90,-68,,-88
,-92,,,,,,,,,,,,,,,,,-51,-68,,,,,,,,,,-69,,,-69,,,,,,,,,,,,,,-81,,-69,,,,-72,-89,,,,,,,,-51,-90,-67,,-89
,,,,,,,,,,,,-89,,,,,,-50,-70,,,,,,,,,,-69,,,-70,,,,,,,,-94,,,,,,-80,,-68,,,,-73,-89,,,,,,,,-51,,-68,,-89
,,,,,,,,,,,,-89,,,,,,-50,-78,,,,,,,,,,-67,,,-70,,,,,,,,-94,,,-95,,,-80,,-68,,,-93,-74,-88,,,,,,,,-51,-90,-68,,-87
,,,,,,,,,,,,-92,,,,,,-50,-71,,,,,,,,,,-68,,,-70,,,,,,,,,,,,,,-80,,-69,,,-93,-71,-88,,,,,,,,-51,-90,-70,,-86
,,,,,,,,,,,,-92,,,,,,-50,-71,,,,,,,,,,-68,,,-70,,,,,,,,,,,,,,-86,,-69,,,,-73,-88,,,,,,,,-51,-90,-69,,-86
,-88,,,,,,,,,,,,,,,,,-51,-68,,,,-92,,,,,,-69,,,-70,,,,,,,,,,,-93,,,-82,,-71,,,,-73,-85,,,,,,,,-51,-92,-69,,-87
,-88,,,,,,,,,,,,,,,,,-51,-69,,,,-92,,,,,,-68,,,-69,,,,,,,,,,,,,,-82,,-70,,,-91,-73,-85,,,,,,,,-52,-92,-67,,-87
,,,,,,,,,,,,,,,,,,-51,-79,,,,-92,,,,,,-68,,,-69,,,,,,,,,,,,,,-90,,-71,,,-91,-73,-85,,,,,,,,-51,-90,-65,,-86
,,,,,,,,,,,,,,,,,,-51,-73,,,,-92,,,,,,-72,,,-69,,,,-87,,,,,-92,,,,,-86,-87,-67,,,,-74,-85,,,,,,,,-51,-90,-71,,-89
,,,,,,,,,,,,,,,,,,-51,-80,,,,,,,,,,-72,,,-69,,,,-84,,,,,-92,,,,,-79,-86,-67,,,,-73,-86,,,,,,,,-51,-91,-66,,-89
,,,,,,,,,,,,,,,,,,-51,-70,,,,-93,,,,,,-72,,,-69,,,,-82,,,,-91,,,,,,-79,-86,-73,,,,-78,-86,,,,,,,,-51,-91,-70,,-90
,,,,,,,,,,,,,,,,,,-51,-72,,,,-93,,,,,,-72,,,-70,,,,-82,,,,-91,,,,,,-82,,-70,,,,-71,-87,,,,,,,,-51,-91,-68,,-90
,,,,,,,,,,,,,,,,,,-51,-76,,,,,,,,,,-75,,,-69,,,,,,,,,,,,,,-82,,-69,,,,-73,-88,,,,,,,,-51,-91,-69,,-88
,,,,,,,,,,,,,,,,,,-51,-84,,,,,,,,,,-75,,,-71,,,,,,,,,,,,,,-82,-88,-70,,,,-77,-87,,,,,,,,-51,,-68,,-87
,,,,,,,,,,,,-89,,,,,,-51,-78,,,,,,,,,,-71,,,-70,,,,,,,,,,,,,,-83,-88,-72,,,,-77,-89,,,,,,,,-51,-94,-68,,-90
,,,,,,,,,,,,-90,,,,,,-51,-74,,,,,,,-92,,,-73,,,-70,,,,,,,,,,,,,,-84,-88,-68,,,-91,-77,-86,,,,,,,,-51,-94,-67,,-88
,,,,,,,,,,,,-90,,,,,,-50,-79,,,,,,,-92,,,-77,,,-70,,,,,,-87,,,,,,,,-88,-88,-67,,,-91,-80,-88,,,,,,,,-51,,-69,,-88
,,,,,,,,,,,,,,,,,,-50,-74,,,,,,,,,,-75,,,-70,,,,,,-87,,,,,,,,-82,-88,-69,,,,-75,-85,,,,,,,,-51,,-70,,-87
,,,,,,,,,,,,,,,,,,-50,-79,,,,,,,,,,-74,,,-72,,,,,,,,,,,,,,-82,-87,-69,,,,-75,-90,,,,,,,,-51,,-73,,-87
-81,,,,,,,,,,,,,,,,,,-50,-83,,,,,,,,,,-75,,,-72,,,,,,,,,,,,,,-82,-87,-69,,,,-75,-90,,,,,,,,-50,,-71,,-87
-79,,,,,,,,,,,,,,,,,,-50,-86,,,,,,,,,,-76,,,,,,,,,,,,,,,,,-85,,-71,,,,-75,-87,,,,,,,,-51,,-72,,-87
-79,,,,,,,,,,,,,,,,,,-53,-77,,,,,,,,,,-75,,,-70,,,,,,,,,,,,,,-82,,-70,,,,-75,-91,,,,,,,,-52,-92,-70,,-87
,,,,,,,,,,,,,,,,,,-49,-73,,,,,,,,,,-75,,,-70,,,,,,,,,,,,,,-86,,-70,,-89,,-75,-87,,,,,,,,-49,-92,-70,,-88
,,,,,,,,,,,,-92,,,,,,-50,-73,,,,,,,,,,-74,,,-74,,,,,,,,,,,,,,-84,-86,-69,,-89,,-76,-89,,,,,,,,-51,,-71,,-88
,,,,,,,,,,,,-92,,,,,,-49,-82,,,,,,,,,,-74,,,-70,,,,,,,,,,,,,,-81,-86,-71,,,,-78,-87,,,,,,,,-50,,-67,,-88
,,,,,,,,,,,,,,,,,,-49,-81,,,,,,,,,,-73,,,-70,,,,,,,,,,,-93,,,-85,-86,-71,,,,-78,-87,,,,,,,,-49,,-68,,-89
,,,,,,,,,,,,-91,,,,,,-50,-76,,,,,,,,,,-74,,,-69,,,,,,-88,,,-95,,-92,,,-81,-87,-69,,,,-78,-87,,,,,,,,-50,,-68,,-89
,,,,,,,,,,,,-91,,,,,,-50,-70,,,,,,,,,,-74,,,-71,,,,,,-88,,,-95,,,,,-81,-87,-69,,-87,,-82,,,,,,,,,-50,,-68,,-89
,,,,,,,,,,,,,,,,,,-50,-73,,,,,,,,,,-74,,,-70,,,,-85,,,,,,,,,,,-85,-68,,-87,,-78,,,,,,,,,-50,,-71,,-89
,,,,,,,,,,,,,,,,,,-50,-80,,,,,,,,,,-73,,,-70,,,,-85,,,,,,,,,,-81,-85,-70,,,,-78,-86,,,,,,,,-50,,-68,,-85
,,,,,,,,,,,,,,,,,,-50,-76,,,,,,,,,,-72,,,-70,,,,,,,,,,,,,,-81,,-73,,,,-77,-87,,,,,,,,-50,,-70,,-85
,,,,,,,,,,,,,,,,,,-50,-80,,,,,,,,,,-72,,,-70,,,,,,,,,,,,,,-84,,-71,,,,-77,-87,,,,,,,,-50,,-70,,
,,,,,,,,,,,,,,,,,,-50,-78,,,,,,,,,,-75,,,,,,,,,-93,,,,,,,,-86,-87,-70,,,-90,-78,-87,,,,,,,,-49,,-70,,-85
,,,,,,,,,,,,,,,,,,-50,-73,,,,,,,,,,-75,,,-71,,,,,,-93,,,,,,,,-86,-87,-74,,,-90,-79,-87,,,,,,,,-51,-90,-70,,-86
,,,,,,,,,,,,,,,,,,-50,-75,,,,,,,,,,-76,,,-71,,,,,,,,,,,-92,,,-89,,-73,,,,-78,-92,,,,,,,,-50,-90,-71,,-86
-82,,,,,,,,,,,,-90,,,,,,-50,-79,,,,,,,,,,-76,,,-71,,,,-87,,,,,,,,,,-83,,-73,,,,-75,-87,,,,,,,,-50,,-72,,-85
-82,,,,,,,,,,,,-90,,,,,,-50,-76,,,,,,,,,,-76,,,-71,,,,-87,,,,,,,,,,-82,,-71,,,,-76,-87,,,,,,,,-50,,-71,,-85
,,,,,,,,,,,,,,,,,,-50,-77,,,,,,,,,,-76,,,-71,,,,-87,,,,,,,,,,-80,,-73,,,,-75,-87,,,,,,,,-50,,-71,,
,,,,,,,,,,,,,,,,,,-50,-78,,,,,,,,,,-76,,,-70,,,,-87,,,,,,,,,,-81,,-73,,,,-75,-88,,,,,,,,-50,,-70,,
,,,,,,,,,,,,,,,,,,-50,-78,,,,,,,,,,-76,,,-71,,,,-88,,,,,,,,,,-82,,-75,,,,-75,-88,,,,,,,,-50,,-71,,-87
,,,,,,,,,,,,,,,,,,-50,-75,,,,,,,,,,-76,,,-71,,,,-88,,,,,,,,,,-86,,-72,,-88,,-75,-89,,,,,,,,-49,,-72,,-87
,,,,,,,,,,,,,,,,,,-50,-74,,,,,,,,,,-76,,,-71,,,,,,-90,,,,,,,,-83,,-73,,-88,-91,-75,-88,,,,,,,,-50,,-72,,-87
,,,,,,,-92,,,,,,,,,,,-54,-72,,,,,,,,,,-71,,,-71,,,,,,-90,,,,,,,,-87,,-61,,,-91,-73,-88,,,,,,,,-54,,-68,,-87
-81,,,,,,,-88,,,,,,,,,,,-54,-67,,,,-90,,,,,,-67,,,-78,,,,,,,,,,,,,,-81,-81,-61,,,-88,-70,-85,,,,-81,,,,-55,,-62,,-88
-81,,,,,,,-85,,,,,,,,,,,-54,-67,,,,-90,,,,,,-65,,,-76,,,,-81,,,,-96,,-88,,,,-81,-81,-67,,,-87,-72,-86,,,,-81,,,,-53,,-60,,-87
-78,,,,,,,-85,,,,,-89,,,,,,-53,-64,,,,-87,,,,,,-64,,,-73,,,,-82,,,,-96,,-88,,,,-79,,-65,,,-87,-70,-90,,,,,,,,-53,,-60,,-85
-78,,,,,,,-85,,,,,-89,,,,,,-53,-66,,,,-87,,,-90,,,-64,,,-75,,,,-83,,,,,,-88,,,,-88,-85,-63,,,-88,-70,-90,,,,,,,,-53,,-60,,-85
-78,,,,,,,-86,,,,,,,,,,,-52,-66,,,,-89,,,-90,,,-64,,,-74,,,,-83,,,,,,-90,,,,-87,-85,-63,,,-87,-69,-90,,-90,,,,,,-52,,-60,,-85
-78,,,,,,,-86,,,,,,,,,,,-53,-66,,,,-89,,,-92,,,-64,,,-75,,,,-85,,,,,,-90,,,,-82,-85,-65,,-83,-87,-69,-90,,-90,,-85,,,,-52,,-60,,-86
,,,,,,,,,,,,,,,,,,-53,-66,,,,-90,,,-92,,,-64,,,-75,,,,-81,,,,,,-90,,,,-79,-85,-66,,-83,-87,-70,,,-93,,-85,,,-77,-53,,-59,,-86
,,,,,,,-85,,,,,-90,,,,,,-53,-67,,,,-90,,,,,,-64,,,-76,,,,-85,,,,,,-90,,,,-85,,-63,,,-87,-70,-85,,-93,,,,,-77,-53,,-59,,-86
,,,,,,,-85,,,,,-90,,,,,,-53,-64,,,,-90,,,,,,-64,,,-76,,,,-87,,,,,,-90,,,,-79,,-63,,,-86,-70,-89,,,,,,,,-53,,-59,,-86
,,,,,,,-85,,,,,,,,,,,-53,-63,,,,,,,,,,-64,,,-76,,,,-87,,,,,,,,,,-87,,-63,,,-86,-70,-84,,,,,,,,-53,,-59,,-87
-80,,,,,,,-87,,,,,,,,,,,-55,-63,,,,-89,,,-90,,,-64,,,-75,,,,,,,,,,-90,,,,-81,-83,-65,,,-86,-68,-85,,,,,,,,-55,,-61,,-84
-80,,,,,,,-85,,,,,-91,,,,,,-55,-61,,,,-89,,,-90,,,-64,,,-75,,,,,,,,,,-90,,,,-82,-83,-68,,,-86,-68,-84,,-92,,,,,-78,-55,,-61,,-86
-79,,,,,,,-88,,,,,-91,,,,,,-55,-61,,,,-90,,,,,,-64,,,-76,,,,,,,,-97,,,,,,-81,-83,-65,,,-84,-68,-87,,-92,,,,,-78,-56,,-61,,-87
-79,,,,,,,-88,,,,,-87,,,,,,-54,-63,,,,-90,,,,,,-64,,,-78,,,,-86,,,,-97,-91,,,,,-88,-83,-66,,,-84,-68,-88,,,,,,,,-54,,-62,,-87
,,,,,,,,,,,,-87,,,,,,-54,-62,,,,-91,,,,,,-64,,,-74,,,,-86,,,,,-91,-91,,,,-79,-83,-66,,,-84,-69,-91,,,,,,,,-53,,-64,,-88
-80,,,,,,,-86,,,,,-87,,,,,,-56,-66,,,,-90,,,,,,-64,,,-74,,,,,,,,,,-89,,,,-79,-83,-66,,,-86,-69,-87,,,,-83,,,,-53,,-61,,-87
-80,,,,,,,-86,,,,,-87,,,,,,-53,-64,,,,-88,,,,,,-65,,,-75,,,,-82,,,,,,-89,,,,-83,,-66,,,-85,-68,-85,,-97,,-83,,,,-54,,-61,,-88
-78,,,,,,,,,,,,-88,,,,,,-54,-63,,,,-88,,,,,,-64,,,-78,,,,-82,,,,,,-87,,,,-82,,-66,,,-85,-67,-85,,-93,,,,,,-53,,-61,,-88
-78,,,,,,,-89,,,,,-88,,,,,,-54,-64,,,,-91,,,,,,-64,,,-77,,,,-82,,,,,,-87,,,,-79,,-60,,,-85,-68,-87,,-93,,,,,,-54,,-61,,-88
,,,,,,,-89,,,,,-89,,,,,,-58,-66,,,,-91,,,,,,-60,,,-77,,,,,,,,,,,,,,-77,,-60,,,-85,-68,-85,,,,,,,,-58,,-64,,-84
,-86,,,,,,,,,,,-86,,,,,,-59,-66,,,,,,,,,,-68,,,,,,,,,,,,,,,,,-84,,-63,,-79,-85,-70,-87,,,,-79,,,,-61,,-68,,-84
,-86,,,,,,,,,,,-79,,,,,,-59,-72,,,,,,,,,,-76,,,-77,,,,-80,,,,,,,,,,-79,,-66,,-79,-85,-70,-87,,,,-79,,,,-59,,-60,,-85
,,,,,,,,,,,,-79,,,,,,-59,-76,,,,,,,,,,-76,,,-77,,,,-80,,,,,,,,,,-79,,-65,,,-85,-71,,,,,,,,,-59,,-57,,-85
,,,,,,,-87,,,,,-79,,,,,,-60,-71,,,,,,,,,,-71,,,-77,,,,-87,,,,,,,,,,-76,,-65,,,-88,-70,,,,,,,,,-59,,-57,,-85
,,,,,,,-87,,,,,-79,,,,,,-66,-74,,,,,,,,,,-64,,,-80,,,,-82,,,,,,,,,,-76,,-65,,,-87,-65,-90,,-91,,,,,,-68,,-57,,-84
,,,,,,,,,,,-76,-81,,,,,,-64,-73,,,,,,,,,,-60,,,-75,,,,-82,,,,,,,,,,-78,,-68,,-80,-87,-63,-87,,-91,,,,,,-64,,-58,,-84
,,,,,,,,,,,-76,-81,,,,,,-61,-68,,,,,,,,,,-56,,,-75,,,,,,,,,,,,,,-88,,-61,,-80,,-67,-87,,-87,,,,,,-61,,-66,,-84
,,,,,,,,,,,-83,,,,,,,-58,-69,,,,,,,,,,-57,,,-83,,,,,,,,,,,,,,-87,,-67,,,,-74,-86,,-87,,,,,,-57,,-71,,
,,,,,,,,,,,-83,,,,,,,-58,-69,,,,,,,,,,-57,,,-77,,,,,,,,,,,,,,-87,,-71,,,,-68,-86,,,,,,,,-59,,-56,,
,,,,,,,,,,,,,,,,,,-58,-67,,,,,,,,,,-57,,,-75,,,,,,,,,,,,,,-85,,-76,,,,-65,-88,,,,,,,,-60,,-53,,
,,,,,,,,,,,,,,,,,,-60,-67,,,,,,,,,,-57,,,-75,,,,,,,,,,,,,,-85,,-76,,,,-65,-88,,,,,,,,-60,,-53,,
,,,,,,,,,,,,,,,,,,-60,-68,,,,,,,,,,-56,,,-75,,,,,,,,,,,,,,-83,,-71,,,,-64,,,,,,,,,-58,,-54,,
,,,,,,,,,,,,,,,,,,-59,-66,,,,,,,,,,-56,,,-75,,,,,,,,,,,,,,-83,,-71,,,,-64,,,,,,,,,-58,,-54,,
,,,,,,,,,,,,,,,,,,-59,-66,,,,,,,,,,-55,,,,,,,,,,,,,,,,,-83,,-71,,,-83,-64,,,,,,,,,-58,,-54,,
,,,,,,,,,,,,,,,,,,-58,-66,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,-70,,,-83,-62,,,,,,,,,-58,,-55,,
,,,,,,,,,,,,,,,,,,-58,-73,,,,,,,,,,-55,,,,,,,,,,,,,,,,,-82,,-71,,,,-66,,,,,,,,,-58,,-54,,
,,,,,,,,,,,,,,,,,,-63,-66,,,,,,,,,,-56,,,-76,,,,,,,,,,,,,,-84,,-65,,,,-65,-83,,,,,,,,-60,,-53,,
-76,,,,,,,,,,,,,,,,,,-55,-78,,,,,,,,,,-57,,,-74,,,,,,,,,,,,,,-85,,-74,,,-85,-65,-83,,,,,,,,-54,,-61,,
-75,,,,,,,,,,,,,,,,,,-55,-70,,,,,,,,,,-59,,,-74,,,,,,,,,,,,,,-81,,-77,,,-85,-65,,,,,,,,,-54,,-66,,
-75,,,,,,,,,,,,,,,,,,-55,-70,,,,,,,,,,-59,,,-74,,,,,,,,,,,,,,-84,,-77,,,-85,-65,,,,,,,,,-54,,-68,,
-75,,,,,,,,,,,,,,,,,,-55,-69,,,,,,,,,,-59,,,-74,,,,,,,,,,,,,,-84,-84,-75,,,,-65,,,,,,,,,-54,,-75,,
-76,,,,,,,,,,,,,,,,,,-54,-76,,,,,,,,,,-59,,,-74,,,,,,-85,,,,,,,,,-84,-74,,,,-64,,,,,,,,,-54,,-69,,
-76,,,,,,,,,,,,,,,,,,-54,-76,,,,,,,,,,-59,,,,,,,,,-85,,,,,,,,-82,-84,-72,,,-85,-64,,,,,,,,,-54,,-65,,
-76,,,,,,,,,,,,-85,,,,,,-56,-67,,,,,,,,,,-55,,,-72,,,,,,,,,,,,,,-85,-82,-77,,,-85,-65,,,,,,,,,-56,,-64,,
-82,,,,,,,,,,,,-85,,,,,,-57,-79,,,,,,,,,,-56,,,-72,,,,-80,,,,,,,,,,-84,-83,-73,,,-84,-63,,,,,,,,,-56,,-65,,
-84,,,,,,,,,,,,-84,,,,,,-58,-79,,,,,,,,,,-56,,,-76,,,,-83,,,,,,,,,,-85,-81,-69,,,-84,-62,,,,,,,,,-57,,-70,,
-84,,,,,,,,,,,,-84,,,,,,-56,-70,,,,,,,,,,-56,,,-75,,,,-83,,,,,,,,,,-86,-81,-65,,,,-65,,,,,,,,,-54,,-68,,
,,,,,,,,,,,,,,,,,,-55,-74,,,,,,,,,,-60,,,-75,,,,,,,,,,,,,,-82,-83,-68,,,-86,-66,,,,,,,,,-54,,-65,,
-82,,,,,,,,,,,,,,,,,,-52,-74,,,,,,,,,,-61,,,-75,,,,,,,,,,,,,,-83,-83,-62,,,-86,-64,,,,,,,,,-51,,-67,,
-82,,,,,,,,,,,,-84,,,,,,-53,-64,,,,,,,,,,-57,,,-74,,,,,,,,,,,,,,-84,-83,-65,,,-85,-61,,,,,,,,,-54,,-63,,
-76,,,,,,,-83,,,,,-84,,,,,,-55,-72,,,,,,,,,,-60,,,-77,,,,,,,,,,,,,,-88,-85,-66,,,-85,-64,,,,,,,,,-56,,-63,,-84
-76,,,,,,,-84,,,,,-89,,,,,,-58,-68,,,,,,,,,,-65,,,-79,,,,-87,,,,,,,,,,-92,-85,-67,,,,-70,-91,,,,,,,,-60,,-67,,-90
,,,,,,,-85,,,,,-89,,,,,,-60,-63,,,,,,,,,,-62,,,-71,,,,-87,,,,,,,,,,-84,,-67,,,,-70,-87,,,,,,,,-60,,-64,,-82
,,,,,,,-85,,,,,,,,,,,-59,-63,,,,,,,,,,-62,,,-71,,,,,,,,,,,,,,-84,,-64,,,,-73,-87,,-93,,,,,,-58,,-64,,-82
,,,,,,,-86,,,,,,,,,,,-57,-70,,,,,,,,,,-62,,,-70,,,,,,,,,,,,,,-84,,-66,,,,-73,-84,,-93,,,,,,-58,,-62,,-82
,,,,,,,-86,,,,,,,,,,,-59,-70,,,,,,,,,,-62,,,-70,,,,-89,,-84,,,,,,,,-84,-86,-66,,,,-73,-84,,-92,,,,,,-58,,-62,,-82
,,,,,,,-86,,,,,,,,,,,-59,-71,,,,,,,,,,-62,,,-71,,,,-89,,-84,,,,,,,,-89,-86,-65,,,,-74,-88,,-92,,,,,,-58,,-62,,-82
,,,,,,,-86,,,,,,,,,,,-59,-71,,,,,,,,,,-62,,,-71,,,,,,,,,-95,,,,,-87,,-65,,,,-77,-88,,,,,,,,-57,,-60,,-82
,,,,,,,-86,,,,,-85,,,,,,-59,-65,,,,,,,,,,-62,,,-70,,,,,,-84,,,-95,,,,,-90,,-64,,,,-75,,,-90,,,,,,-58,,-61,,-82
,,,,,,,-86,,,,,-85,,,,,,-58,-61,,,,,,,,,,-62,,,-69,,,,,,-84,,,,,,,,-86,,-64,,,,-75,,,-90,,,,,,-57,,-62,,-82
,,,,,,,-85,,,,,,,,,,,-60,-60,,,,,,,,,,-62,,,-70,,,,,,-84,,,,,,,,-88,,-64,,,,-75,,,-93,,,,,,-59,,-63,,-82
,,,,,,,-85,,,,,-90,,,,,,-60,-67,,,,,,,,,,-62,,,-70,,,,-89,,,,,,,,,,-88,,-64,,,,-75,,,-93,,,,,,-58,,-64,,-82
,,,,,,,-85,,,,,-90,,,,,,-59,-62,,,,,,,,,,-62,,,-70,,,,-86,,-82,,,,,,,,-88,-87,-62,,,,-75,-84,,,,,,,,-58,,-63,,-82
,,,,,,,-85,,,,,,,,,,,-59,-67,,,,,,,,,,-62,,,-70,,,,-86,,-82,,,,,,,,-88,-85,-64,,,,-76,-89,,-90,,,,,,-58,,-63,,-82
,,,,,,,,,,,,,,,,,,-59,-63,,,,,,,,,,-62,,,-70,,,,,,-84,,,,,,,,-88,-85,-61,,,,-76,-84,,-88,,,,,,-58,,-63,,-82
,,,,,,,-84,,,,,,,,,,,-60,-67,,,,,,,,,,-62,,,-70,,,,-85,,-84,,,,,,,,-88,-85,-61,,,,-75,-87,,-90,,,,,,-58,,-63,,-81
,,,,,,,-84,,,,,,,,,,,-58,-67,,,,,,,,,,-62,,,-70,,,,-85,,,,,,,,,,-87,,-61,,,,-75,-88,,-90,,,,,,-59,,-63,,-81
,,,,,,,-84,,,,,,,,,,,-58,-68,,,,,,,,,,-62,,,-70,,,,-89,,,,,,,,,,-87,,-63,,,,-75,-84,,-90,,,,,,-57,,-64,,-82
,,,,,,,-84,,,,,,,,,,,-58,-63,,,,,,,,,,-62,,,-70,,,,-89,,,,,,,,,,-89,-85,-62,,,,-75,-84,,-89,,,,,,-57,,-65,,-82
,,,,,,,-84,,,,,,,,,,,-60,-60,,,,,,,,,,-63,,,-71,,,,,,,,,,,,,,-89,-85,-64,,,,-75,-84,,-90,,,,,,-58,,-64,,-82
,,,,,,,-84,,,,,,,-88,,,,-59,-62,,,,,,,,,-94,-63,,,-71,,,,,,-85,,,,,,,,-86,-85,-64,,,,-75,-87,,-92,,,,,,-58,,-64,,-81
,,,,,,,-84,,,,,,,-89,,,,-66,-71,,,,,,,,,-94,-58,,,-71,,,,,,-85,,,,,,,,-87,,-64,,,,-74,-87,,-89,,,,,,-66,,-64,,-85
,,-93,,,,,,,,,,,,-89,,,,-65,-68,,,,,,,,,,-70,,,-78,,,,,,,,,,,,,,-89,,-72,,,,-77,,,-89,,,,,,-66,,-59,,-85
,-86,-93,,,-93,,-87,,,,,,,,,,,-61,-71,,,,,,,,,,-78,,,-67,,,,-88,,,,,,-91,,,,-84,,-76,,,,-81,-81,,,,,,,,-62,,-69,,-91
,-82,,,,-93,,-88,,,,,,,-88,,,,-65,-76,,,,,,,,,,-78,,,-72,,,,-88,,,,,,-91,,,,-84,,-76,,,,-81,-84,,-91,,,,,,-64,,-73,,-91
,-82,,,,,,-88,,,,,,,-88,,,,-68,-76,,,,,,,,,,-78,,,-70,,,,,,-86,,,,,,,,-89,,-76,,,,-76,-86,,-91,,,,,,-68,,-73,,
,,,,,-94,,,,,,,,,-86,,,,-67,-75,,,,,,,,,,-76,,,-71,,,,,,-82,,,,,,,,-89,,-77,,,,-76,-86,,-91,,,,,,-67,,-74,,-88
,,,,,-94,,,,,,,-92,,-86,,,,-63,-75,,,,,,,,,,-76,,,-73,,,,,,-82,,,,,,,,-87,,-70,,,,-74,,,,,,,,,-64,,-74,,-88
,,,,,-93,,,,,,,-92,,,,,,-62,-72,,,,,,,,,,-77,,,-77,,,,,,,,,,,,,,-85,,-74,,,,-73,-93,,,,,,,,-62,,-75,,
