Delete ,Home-Airtel-2,Home-Airtel,AndroidAP,Deepak,0LA_DRIVER_HOTSPOT_9880184381,Chandri,Get Lost .. Its not yours,lotus 4th floor 411,Debasree,bulla2,SusheelaaPG4network,Lotus pg basement,aaranshu2016,0LA AUTOCONNECT GS6QC,chandrapg4,virus,lotus 4th floor 401,Home-Airtel-2_5G,207_2,Lotus second floor 202,susheelaa,Ankur,Lotus G15,Lotus1stfloorg11,sekar,Cool,JPC 6TH ,Haveli,Lotus4thfloor1,BUZA-ZGFyc2FuYQ,Lotus 2nd floor 1,D-Link_DIR-615,Bing7777777,foobar,MGMNT,SusheelaaPGNetwork,manepalli,Princess Leia,Lotus2ndfloor211,Moto G (5) Plus 1910,Lotus3rdfloor301,masha,chandrapg2,Nehaswa,Amaravathi pg4,LotusG2,sanchit,The creep next door,207_1_Guest,Dekhle_Hobe_khorcha_Aache!,R@;€$#,Lotus602,207_1,Amaravathi pg3,@nu,Balki_2AE3,207_3,Airtel_Zerotouch,JP3F 4,BZ7r-dmljdmVua2F0MDEy,Lotus pg 5th Floor,ASHOK M,subhu,Lotus3rdfloor315,Moto G (5S) Plus 5179,vivo 1713,0LA AUTOCONNECT VB8YW,Chandra Row3,Lotus6thfloor615,Lotus3rdfloor311,JioFi2_EA0D27,Chandrapg3
,-60,-63,-79,,,,,,,,,,,,,,,-78,-80,,,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,-66,,,,-65,,,,-69,,,,-75,,,,,,,-76,,,,
,-61,-61,-79,,,,,,,-94,,,,,,,,-77,-83,,,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-67,,,,-65,,-86,,-65,,,,-74,,,,,,,-78,,,,
,-62,-67,,,,,,,,-94,,,,,,,,-74,-83,,-88,,,,,,,,,,,,-71,,-90,,,,,,,,,,,,,,-73,,,,-73,,-86,,-65,,,,-79,,,,,,,-78,,,,
,-62,-65,,,,,,,,,,,,,,,,-85,,,-90,,,,,,,,,,,,-64,,-90,,,,,-80,,,,,,,,,-69,,,,-69,,-86,,-73,,,,-83,,,,,,,,,,,
,-64,-63,,,,,,,,,,,,,,,,-88,,,-89,,,,,,,,,,,,-76,,,,,,,-80,,,,,,,,,-67,-89,,,-67,,,,-61,,,,-81,,,,,,,,,,,
,-65,-62,,,,,,,,,,,,,,,,-88,,,-89,,,,,,,,,,,,-63,,,,,,,-74,,,,,,,,,-64,-89,,,-64,,-86,,-57,,,,-81,,,,,,,-83,,,,
,-65,-62,,,,,,,,,,,,,,,,-85,,,-93,,,,,,,,,,,,-60,,,,,,,-74,,,,,,,,,-65,-89,,,-66,,-86,,-58,,,,-76,,,,,,,-83,,,,
,-62,-62,,,,,,,,,,,,,,,,-80,,,-93,,,,,,,,,,,,-63,,-89,,,,,,,,,,,,,,-67,-90,,,-66,,-86,,-58,,,,-76,,,,,,,-86,,,,
,-65,-62,,,,,,,,,,,,,,,,-80,,,,,,,,,,,,,,,-64,,-88,,,,,,,,,,,,,,-66,-90,,,-66,,-86,,-59,,,,-76,,,,,,,-84,,,,
,-65,-61,,,,,,,,-92,,,,,,,,-84,,,-92,,,,,,,,,,,,-79,,-89,,,,,,,,,,,,,,-66,,,,-66,,-89,,-60,,,-79,-76,,,,,,,-84,,,,
,-68,-71,,,,,,,,-92,,,,,,,,-76,-77,,-88,,,,,,,,,,,,-71,,-89,,,,,,,,,,,,,-88,-71,,,,-70,,-81,,-66,,,-85,,,,,,,,-81,,,,
,-64,-72,,,,,,,,,,,,,,,,-77,-77,,-87,,,,,,,,,,,,-78,,,,,,,,,,,,,,,-88,-72,,,,-74,,-85,,-62,,,-82,,,,,,,,-79,,,,
,-63,-70,,,,,,,,,,,,,,,,-77,-77,,-89,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-72,,,,-72,,-84,,-61,,,-75,-74,,,,,,,-79,,,,
,-63,-70,,,,,,,,,,,,,,,,-77,-76,,-90,,,,,,,,,,,,-71,,,,,,,,,,,,,,,,-76,,-82,,-76,,-84,,-62,,,-79,-74,,,,,,,-79,,,,
,-64,-74,,,,,,,,,,,,,,,,-77,-77,,-90,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-72,,-81,,-72,,-83,,-62,,,-78,-74,,,,,,,-80,,,,
,-64,-70,,,,,,,,,,,,,,,,-77,-77,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-72,,-82,,-71,,-82,,-60,,,-74,-74,,,,,,,-81,,,,
,-62,-71,,,,,,,,,,,,,,,,-77,-78,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-69,,-82,,-69,,-82,,-63,,,-74,-76,,,,,,,-81,-91,,,
,-64,-71,,,,,,,,,,,,,,,,-77,-78,,-94,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,-69,,-84,,-69,,-83,,-63,,,-74,-74,,,,,,,-82,-91,,,
,-65,-72,,,,,,,,,,,,,,,,-77,-77,,-93,,,,,,,,,,,,-78,,,-87,,,,,,,,,,,,,-69,,-84,,-69,,-82,,-63,,,-78,-74,,,,,,,-82,,,,
,-65,-76,,,,,,,,,,,,,,,,-77,-74,,-93,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-71,,-89,,-71,,-82,,-62,,,-78,,,,,,,,,,,,
,-64,-69,,,,,,,,,,,,,,,,-77,-75,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-71,,-89,,-71,,-83,,-61,,,,-74,,,,,,,,,,,
,-62,-70,,,,,,,,,,,,,,,,-77,-76,,,,,,,,,,,,,,-75,,,,,,,,,,,,,,,,-72,,,,-71,,-82,,-61,,,,-74,,,,,,,-79,,,,
,-64,-72,,,,,,,,,,,,,,,,-76,-75,,,,,,,,,,,,,,-73,,-91,,,,,,,,,,,,,,-76,,,,-75,,-83,,-61,,,,-74,,,,,,,-79,,,,
,-62,-70,,,,,,,,,,,,,,,,-77,-76,,-94,,,,,,,,,,,,-73,,-91,,-75,,,,,,,,,,,,-72,,,,-71,,-83,,-61,,,,-74,,,,,,,-79,,,,
,-62,-70,,,,,,,,,,,,,,,,-77,-77,,-94,,,,,,,,,,,,-77,,,,-75,,,,,,,,,,,,-71,,,,-70,,-83,,-61,,,-85,-75,,,,,,,-79,,,,
,-63,-70,,,,,,,,,,,,,,,,-77,-76,,,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-71,,,,-71,,-82,,-61,,,-85,-74,,,,,,,-79,,,,
,-63,-70,,,,,,,,,,,,,,,,-77,-76,,-91,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-69,,,,-69,,-82,,-61,,,,-74,,,,,,,-80,,,,
,,-70,,,,,,,,,,,,,,,,-77,-75,,-90,,,,,,,,,,,,-78,,,,,,,,,,,,,,,,-73,,,,-72,,-82,,-66,,,-80,-74,,,,,,,-80,,,,
,-63,-70,,,,,,,,,,,,,,,,-77,-75,,-90,,,,,,,,,,,,-78,,,,-77,,,,,,,,,,,,-73,,,,-72,,-82,,-62,,,-82,-75,,,,,,,-81,,,,
,-63,-71,,,,,,,,,,,,,,,,-77,-75,,-89,,,,,,,,,,,,-73,,,,-77,,,,,,,,,,,,-71,,,,-70,,-85,,-59,,,-82,-73,,,,,,,-79,,,,
,-63,-70,,,,,,,,,,,,,,,,-76,-75,,-89,,,,,,,,,,,,-75,,,,-75,,,,,,,,,,,,-71,,,,-70,,-82,,-62,,,,-73,,,,,,,-81,,,,
,-62,-70,,,,,,,,,,,,,,,,-77,-76,,-93,,,,,,,,,,,,-75,,,-87,-75,,,,,,,,,,,,-73,,,,-70,,-82,,-63,,,,,,,,,,,-79,-89,,,
,-62,-70,,,,,,,,,,,,,,,,-77,-75,,-93,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,-73,,,,-71,,-85,,-61,,,,-75,,,,,,,-80,-89,,,
,-62,-73,,,,,,,,,,,,,,,,-77,-75,,-91,,,,,,,,-84,,,,-79,,,,,,,,,,,,,,,,-71,,,,-70,,-82,,-60,,,,-73,,,,,,,-80,-91,,,
,,-71,,,,,,,,,,,,,,-84,,-76,-75,,-90,,,,,,,,-84,,,,-75,,,,,,,,,,,,,,,,-71,,,,-70,,-82,,-63,,,,-73,,,,,,,-78,-91,,,
,,-70,,,,,,,,,,-93,,,,-84,,-76,-75,,-90,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-70,,,,-69,,-82,,-64,,,,,,,,,,,-79,,,,
,,-71,,,,,,,,,,-93,,,,,,-77,-77,,-90,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-73,,,,-72,,-82,,-61,,,,,,,,,,,-79,,,,
,-62,-71,,,,,,,,,,,,,,,,-77,-76,,-90,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-72,,,,-72,,-81,,-62,,,,-74,,,,,,,-79,-85,,,
,-62,-75,,,,,,,,,,,,,,,,-77,-76,,-90,,,,,,,,,,,,-74,,,,-75,,,-81,,,,,,,,,-70,,,,-70,,-81,,-61,,,,-74,,,,,,,-81,-85,,,
,-62,-71,,,,,,,,,,,,,,,,-76,-75,,-88,,,,,,,,,,,,-73,,-88,,-73,,,-81,,,,,,,,,-70,,,,-71,,-81,,-61,,,,-74,,,,,,,-79,,,,
,-62,-70,,,,,,,,,,,,,,,,-77,-76,,-88,,,,,,,,,,,,-71,,-88,,-74,,,,,,,,,,,,-74,,,,-73,,-81,,-62,,,,-74,,,,,,,-78,,,,
,-62,-72,,,,,,,,,,,,,,,,-77,-76,,-93,,,,,,,,,,,,-79,,-90,,-74,,,,,,,,,,,,-69,,,,-69,,-82,,-62,,,,,,,,,,,-78,,,,
,-62,-72,,,,,,,,,,,,,,,,-78,-77,,-93,,,,,,,,,,,,-79,,-90,,,,,-83,,,,,,,,,-69,,,,-70,,-83,,-62,,,,-75,,,,,,,-78,,,,
,-63,-72,,,,,,,,,,,,,,,,-78,-77,,,,,,,,,,,,,,-72,,,,,,,-83,,,,,,,,,-72,,,,-71,,-83,,-65,,,,-74,,,,,,,,,,,
,-62,-72,,,,,,,,,,,,,,,,-77,-77,,,,,,,,,,,,,,-76,,,,-76,,,,,,,,,,,,-72,,,,-71,,-81,,-62,,,,-75,,,,,,,-79,,,,
,-66,-72,,,,,,,,,,,,,,,,-77,-78,,,,,,,,,,,,,,-78,,,,-76,,,,,,,,,,,,-72,,,,-71,,-83,,-62,,,,-75,,,,,,,-80,,,,
,-66,-72,,,,,,,,,,,,,,,,-77,-79,,,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-73,,,,-72,,-82,,-62,,,,-74,,,,,,,-80,,,,
,-67,-72,,,,,,,,,,,,,,,,-77,-79,,,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-69,,,,-69,,-82,,-61,,,,-74,,,,,,,,,,,
,-64,-75,-87,,,,,,,,,,,,,,,-77,-79,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-72,,,,-71,,-84,,-61,,,,-74,,,,,,,,,,,
,-64,-73,-87,,,,,,,,,-90,,,,,,-76,,,-89,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,-72,,,,-73,,-84,,-64,,,,-74,,,,,,,-81,,,,
,-65,-77,,,,,,,,,,-90,,,,,,-77,-76,,-89,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,-70,,,,-69,,-84,,-62,,,,-74,,,,,,,-81,,,,
,-66,-73,,,,,,,,,,,,,,,,-77,-75,,-89,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-72,,,,-71,,-84,,-62,,,,-74,,,,,,,,,,,
,-66,-73,,,,,,,,,,,,,,,,-77,-76,,-92,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-70,,,,-71,,-84,,-62,,,,-74,,,,,,,-81,,,,
,-69,-73,,,,,,,,,,,,,,,,-77,-76,,-92,,,,,,,,,,,,-81,,-91,,,,,,,,,,,,,,-72,,,,-72,,-84,,-65,,,,-75,,,,,,,-81,,,,
,-65,-71,,,,,,,,,,,,,,,,-77,,,-92,,,,,,,,,,,,-73,,-91,,,,,,,,,,,,,,-72,,,,-70,,-84,,-63,,,,-75,,,,,,,-81,,,,
,-64,-70,,,,,,,,,,,,,,,,-76,-78,,-89,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,-71,,,,-70,,,,-63,,,,-74,,,,,,,,,,,
,-64,-71,,,,,,,,,,,,,,,,-76,-76,,-91,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-71,,,,-71,,,,-63,,,,-74,,,,,,,,,,,
,-65,-73,,,,,,,,,,,,,,,,-76,-76,,-89,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-73,,,,-74,,-84,,-60,,,,-73,,,,,,,-81,,,,
,-65,-75,,,,,,,,,,,,,,,,-77,-75,,-89,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-71,,,,-72,,-84,,-64,,,,-73,,,,,,,-81,,,,
,-64,-73,,,,,,,,,,,,,,,,-77,-76,,-89,,,,,,,,,,,,-71,,,,,,,,,,,,,,,,-73,,,,-72,,-83,,-61,,,,-75,,,,,,,-77,,,,
,-62,-71,,,,,,,,,,,,,,,,-77,-76,,-89,,,,,,,,,,,,-72,,,,-76,,,,,,,,,,,,-73,,,,-72,,-84,,-61,,,,-75,,,,,,,-77,,,,
,-62,-71,,,,,,,,,,,,,,,,-77,-76,,-89,,,,,,,,,,,,-76,,,,-76,,,,,,,,,,,,-73,,,,-73,,-84,,-60,,,,-75,,,,,,,,,,,
,-62,-71,,,,,,,,,,,,,,,,-77,-76,,-91,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,-72,,,,-73,,-82,,-60,,,,-74,,,,,,,-81,,,,
,-62,-71,,,,,,,,,,,,,,,,-76,-76,,-92,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-72,,,,-71,,-82,,-63,,,,-74,,,,,,,-81,,,,
,-62,-70,,,,,,,,,,,,,,,,-76,-77,,-91,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-72,,,,-71,,-86,,-66,,,,-76,,,,,,,-81,,,,
,-63,-70,,,,,,,,,,,,,,,,-76,-77,,-89,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-71,,,,-70,,-86,,-61,,,,-75,,,,,,,,,,,
,-63,-70,,,,,,,,,,,,,,,,-76,-77,,-86,,,,,,,,,,,,-71,,,,,,,,,,,,,,,,-72,,,,-73,,,,-60,,,,-75,,,,,,,,,,,
,-65,-70,,,,,,,,,,,,,,,,-76,,,-87,,,,,,,,,,,,-71,,-91,,,,,,,,,,,,,,-72,,,,-71,,,,-62,,,,-75,,,,,,,,,,,
,-63,-69,,,,,,,,,,,,,,,,-79,-78,,-88,,,,,,,,,,,,-79,,-90,,,,,,,,,,,,,,-69,,,,-68,,,,-61,,,,-75,,,,,,,-82,,,,
,-63,-69,,,,,,,,,,-92,,,,,,-78,-78,,-89,,,,,,,,,,,,-76,,-90,,-75,,,,,,,,,,,,-71,,,,-72,,-84,,-62,,,,-76,,,,,,,-82,,,,
,-63,-70,,,,,,,,,,-92,,,,,,-77,,,-88,,,,,,,,-86,,,,-79,,,,-77,,,,,,,,,,,,-71,,,,-72,,-83,,-62,,,,-76,,,,,,,-79,-99,,,
,-62,-70,,,,,,,,,,,,,,,,-77,-78,,-90,,,,,,,,-86,,,,-78,,,,-75,,,,,,,,,,,,-73,,,,-72,,-81,,-63,,,,-74,,,,,,,-80,-99,,,
,-65,-71,,,,,,,,,,,,,,,,-77,-78,,-90,,,,,,,,,,,,-75,,-92,,-75,,,,,,,,,,,,-72,,,-88,-72,,-81,,-63,,,,-74,,,,,,,-80,-93,,,
,-65,-72,,,,,,,,,,,,,,,,-77,-78,,-90,,,,,,,,,,,,-79,,-92,,,-83,,,,,,,,,,,-70,,,-90,-70,,,,-67,,,,-75,,,-83,,,,-80,-93,,,
,-62,-70,,,,,,,,,,,,,,,,-77,-78,,-90,,,,,,,,,,,,-79,,,,-76,-83,,,,,,,,,,,-70,,,-90,-69,,-83,,-63,,,,-74,,,-83,,,,-80,,,,
,-62,-71,,,,,,,,,,,,,,,,-77,-78,,,,,,,,,,,,,,-80,,,,-78,,,,,,,,,,,,-70,,,,-71,,-83,,-63,,,,-74,,,,,,,-82,,,,
,-64,-71,,,,,,,,,,,,,,,,-78,-76,,-93,,,,,,,,,,,,-75,,,,-77,,,,,,,,,,,,-70,,,,-71,,-83,,-65,,,,-74,,,,,,,-79,,,,
,-63,-70,,,,,,,,,,,,,,,,-77,-77,,-91,,,,,,,,,,,,-75,,,,-77,,,,,,,,,,,,-71,,,,-71,,-85,,-63,,,,-74,,,,,,,-80,-91,,,
,-63,-69,,,,,,,,,,,,,,,,-77,-77,,-88,,,,,,,,,,,,,,,,,,,-78,,,,,,,,,-68,,,,-68,,-83,,-60,,,,-75,,,,,,,-80,-91,,,
,-63,-68,,,,,,,,,,,,,,,,-75,-79,,-89,,,,,,,,,,,,-78,,,,-73,,,-78,,,,,,,,,-72,,,,-72,,-83,,-60,,,,-75,,,,,,,-77,,,,
,,-71,,,,,,,,,,,,,,,,-81,-77,,-89,,,,,,,,,,,,-74,,,,-73,,,,,,,,,,,,-75,,,,-73,,,,-60,,,,-75,,,,,,,-78,,,,
,,-71,,,,,,,,,,,,,,,,-77,-77,,-90,,,,,,,,,,,,-71,,,,,,,-80,,,,,,,,,-74,,,,-70,,,,-63,,,,-76,,,,,,,-79,,,,
,-66,-70,,,,,,,,,,,,,,,,-77,,,-90,,,,,,,,,,,,-71,,,,,,,-80,,,,,,,,,-69,,,,-69,,-89,,-62,,,,-76,,,-88,,,,-81,-89,,,
,-63,-69,,,,,,,,,,,,,,,,-77,-74,,-90,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,-71,,,,-72,,-89,,-61,,,,-78,,,-88,,,,-81,-90,,,
,-63,-69,,,,,,,,,,,,,,,,-77,-77,,-91,,,,,,,,,,,,-80,,-91,-87,,,,,,,,,,,,,-71,,,,-71,,,,-63,,,,-78,,,,,,,-81,-90,,,
,-63,-70,,,,,,,,,,,,,,,,-78,-77,,-90,,,,,,,,,,,,-74,,-91,,,,,-78,,,,,,,,,-69,,,,-70,,,,-63,,,,-75,,,,,,,-81,,,,
,-64,-71,,,,,,,,,,,,,,,,-78,-77,,-90,,,,,,,,,,,,-77,,,,,,,-78,,,,,,,,,-73,,,,-73,,,,-60,,,,-74,,,,,,,-81,,,,
,-64,-71,,,,,,,,,,,,,,,,-77,-75,,,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,-74,,,,-74,,,,-60,,,,-74,,,,,,,-81,,,,
,-64,-73,,,,,,,,,,,,,,,,-77,-75,,-88,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-73,,,,-73,,,,-61,,,,-74,,,,,,,-81,-89,,,
,-64,-69,,,,,,,,,,,,,,,,-76,-75,,-88,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,-70,,,,-69,,,,-62,,,,-74,,,,,,,-85,-89,,,
,-62,-70,,,,,,,,,,,,,,,,-77,-78,,-92,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,-70,,,,-69,,,,-65,,,,-75,,,-86,,,,-85,,,,
,-63,-70,,,,,,,,,,,,,,,,-77,-77,,-91,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,-72,,,,-73,,,,-64,,,,-75,,,-86,,,,-80,,,,
,-64,-70,,,,,,,,,,,,,,,,-77,-77,,-91,,,,,,,,,,,,-78,,,,,,,,,,,,,,,,-74,,,,-73,,,,-63,,,,-75,,,,,,,-80,,,,
,-64,-70,,,,,,,,,,,,,,,,-77,-77,,-91,,,,,,,,,,,,-78,,,,-74,,,,,,,,,,,,-68,,,,-68,,,,-63,,,,-75,,,,,,,-79,,,,
,-64,-70,,,,,,,,,,,,,,,,-77,-80,,-90,,-93,,,,,,,,,,-74,,,,-75,,,-84,,,,,,,,,-68,,,,-68,,,,-64,,,,-77,,,,,,,-79,-91,,,
,-64,-70,,,,,,,,,,,,,,,,-77,-78,,-94,,-93,,,,,,,,,,-74,,,,-75,,,-84,,,,,,,,,-69,,,,-69,,,,-64,,,,-77,,,,,,,-80,-91,,,
,-65,-70,,,,,-77,,,,,,,,,,,-77,-78,,-90,,,,,,,,,,,,-74,,-93,,-75,-84,,,,,,,,,,,-73,,,,-73,,,,-63,,,,-76,,,,,,,-80,,,,
,-65,-70,,,,,-77,,,,,,,,,,,-77,-75,,-90,,,,,,,,,,,,-72,,-93,,-77,-84,,-83,,,,,,,,,-71,,,,-71,,,,-62,,,,-75,,,,,,,-80,,,,
,-65,-70,,,,,,,,,,,,,,,,-77,-75,,-88,,,,,,,,,,,,-75,,,,-77,,,-83,,,,,,,,,-72,,,-89,-73,,,,-60,,,,-75,,,,,,,-81,,,,
,-65,-70,,,,,,,,,,,,,,,,-76,-76,,-88,,,,,,,,,,,,-75,,,,,,,,,,,,,,,,-72,,,-89,-73,,,,-60,,,,-75,,,,,,,-81,,,,
,-65,-71,,,,,,,,,,,,,,,,-76,-78,,-90,,,,,,,,,,,,-76,,,,,-83,,,,,,,,,,,-69,,,,-70,,,,-64,,,,-75,,,,,,,-81,,,,
,-64,-73,,,,,,,,,,,,,,,,-76,-77,,-90,,,,,,,,,,,,-72,,,,,-83,,,,,,,,,,,-72,,,,-71,,,,-63,,,,-75,,,,,,,-78,,,,
,-64,-73,,,,,,,,,,,,,,,,-77,-77,,-91,,,,,,,,,,,,-77,,,,-78,,,,,,,,,,,,-72,,,,-71,,,,-62,,,,-75,,,,,,,-80,,,,
,-64,-77,,,,,,,,,,,,,,,,-77,-77,,-91,,,,,,,,-84,,,,-77,,,,-78,,,-80,,,,,,,,,-71,,,,-71,,,,-62,,,,-75,,,,,,,-80,,,,
,-64,-74,,,,,,,,,,,,,,,,-77,-77,,-90,,,,,,,,-84,,,,-77,,,,,,,-80,,,,,,,,,-73,,,,-71,,,,-62,,,,-75,,,,,,,-81,,,,
,-65,-71,,,,,,,,,,,,,,,,-77,-77,,-90,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,-69,,,,-69,,,,-62,,,,-75,,,,,,,-81,,,,
,-65,-71,,,,,,,,,,,,,,,,-77,-77,,-90,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-69,,,,-68,,,,-60,,,,-75,,,,,,,-81,,,,
,-65,-70,,,,,,,,,,,,,,,,-77,,,-92,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,-72,,,,-72,,,,-60,,,,-75,,,,,,,-82,,,,
,-64,-70,,,,,,,,,,,,,,,,-77,-77,,-92,,,,,,,,,,,,-77,,,,-77,,,,,,,,,,,,-71,,,,-71,,,,-65,,,,-75,,,,,,,-82,,,,
,-65,-70,,,,,,,,,,,,,,,,-77,-77,,-89,,,,,,,,,,,,-73,,,,-77,,,,,,,,,,,,-69,,,,-69,,,,-62,,,,-75,,,,,,,-81,,,,
,-64,-70,,,,,,,,,,,,,,,,-77,-80,,-87,,,,,,,,-85,,,,-73,,,,,,,,,,,,,,,,-66,,,,-67,,,,-59,,,,-75,,,,,,,-81,,,,
,-64,-71,,,,,,,,,,,,,,,,-76,-77,,-89,,,,,,,,-86,,,,-73,,,,,,,,,,,,,,,,-70,,,,-70,,,,-60,,,,-74,,,,,,,-81,,,,
,-63,-69,,,,,,,,,,,,,,,,-76,-77,,-89,,,,,,,,-86,,,,-74,,,,,,,,,,,,,,,,-74,,,,-76,,,,-62,,,,-74,,,,,,,-80,,,,
,-63,-76,,,,,,,,,,,,,,,,-76,-76,,-91,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,-72,,,,-72,,,,-62,,,,-74,,,,,,,-80,,,,
,-63,-71,,,,,,,,,,,,,,,,-77,-77,,-90,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-72,,,,-71,,,,-63,,,,-74,,,,,,,-80,,,,
,-64,-69,,,,,,,,,,,,,,,,-77,-77,,-89,,,,,,,,,,,,-78,,,,,,,-87,,,,,,,,,-72,,,,-71,,,,-61,,,,-74,,,,,,,-82,,,,
,-64,-69,,,,,,,,,,,,,,,,-77,-77,,-89,,,,,,,,-82,,,,-74,,,,,,,-87,,,,,,,,,-70,,,,-70,,,,-62,,,,-74,,,,,,,-82,,,,
,-63,-70,,,,,,,,,,,,,,,,-77,,,-92,,,,,,,,-82,,,,-79,,,,,,,,,,,,,,,,-70,,,,-68,,,,-62,,,,-74,,,,,,,-79,,,,
,-63,-70,,,,,,,,,,,,,,,,-81,,,-92,,,,,,,,,,,,-79,,-90,,,,,,,,,,,,,,-68,,,,-68,,,,-64,,,,-75,,,,,,,-81,,,,
,-66,-69,,,,,,,,,,,,,,,,-85,,,-87,,,,,,,,,,,,-74,,-90,,,,,,,,,,,,,,-71,,,,-71,,,,-70,,,,-75,,,,,,,-81,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
,-70,-73,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-67,,,,-67,,,,-70,,,,,,,,,,,,,,,
