Lotus6thfloor615,Haveli,Crack_Nozzle,MGMNT,virus,Chandrapg3,Lotus pg 5th Floor,DHAR,Lotus5thfloor501,lotus 4th floor 411,NikhilSai3floor,D-Link_DIR-615,Lotus4thfloor1,happylokayogaclasses,207_3,Princess Leia,Lotus6thfloor611,Lotus3rdfloor301,Lotus pg 5th floor 511,susheelaa,lotus 4th floor 401,JioFi2_A083B4,Dekhle_Hobe_khorcha_Aache!,MI MAX 2,aaranshu2016,NikhilSai4thFloor,Chandra Row3,Lotus1stfloorg11,varsha,Debasree,Get Lost .. Its not yours,Meet_your_Makers,Lotus602,207_2,Lenovo A7000-a,Nikhilsai 2nd floor extn,chandrapg1,Home-Airtel-2_5G,Lotus3rdfloor315,chandrapg4,The creep next door,Home-Airtel-2,0LA AUTOCONNECT 1904Z,sanchit,EverGreen,manepalli,207_1_Guest,SusheelaaPG4network,Home-Airtel,Amaravathi pg4,Lotus 2nd floor 1,Airtel-E5573-03A4,nikhilsai 4th floor extn,Act-shivam,Amaravathi pg3,Bing7777777,STRIKERS,Deepak,Chandra123,0LA_DRIVER_HOTSPOT_9538268467,SalehMohamed,Trident Jio,207_1
,,,,,,,,,,,,,,,,,,,,,,,,,-95,,,,,,,,-83,,,,,,,,,,,-88,-80,-75,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,-93,,,,,,,,,-83,,,,,,,,,,,-87,-80,-75,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-91,,,,,,,,,,-93,,,,,,,,,-83,,,,,,,,-91,,,-87,-81,-75,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-91,,,,,,,,,,,,,,,,,,,-83,,,,,,,,-91,,,,-81,-75,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,,,,-81,-75,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-93,,,,,,,,,,-92,,,,,,,,,-82,,,,,,,,,,,,-81,-75,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-93,,,,,,,,,,-92,,,,,,,,,-82,,,,,,,,,,,-88,-81,-75,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-92,,,,,,,,,,,,,,,,,,,-82,,,,,,,,-92,,,-87,-81,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-92,,,,,,,,,,,,,,,,,,,-82,,,,,,,,-92,,,-87,-81,-74,,,,,,,,,,,,,,,,-75
,,,,,,,,,,,,,,,,,,,,,,,,-96,,,,,,,,,-82,,,,,,,,,,,-89,-81,-74,,,,,,,,,,,,,,,,-75
,,,,,,,,,,,,,,,,,,,,,,,,-96,,,,,,,,,-82,,,,,,,,,,,-89,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-89,-81,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-89,-81,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-91,,,,,,,,,,,,,,,,,,,-81,,,,,,,,,,,,-81,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-91,,,,,,,,,,,,,,,,,,,-81,,,,,,,,-91,,,,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,-91,,,-89,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,-91,,,-86,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,-93,,,,,,,,,-82,,,,,,,,-91,,,-86,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,-93,,,,,,,,,-82,,,,,,,,,,,,-79,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,-93,,,,,,,,,-82,,,,,,,,,,,-86,-81,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,-93,,,,,,,,,-82,,,,,,,,,,,-86,-81,-75,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,,,-86,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,,,-87,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-91,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-87,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-91,,,,,,,,,,-91,,,,,,,,,-82,,,,,,,,,,,-88,-80,-73,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,-91,,,,,,,,,-82,,,,,,,,,,,-87,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-89,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-90,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-86,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,-92,,,-87,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,-92,,,-89,-79,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,,,-87,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-87,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-94,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-88,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-87,-80,-75,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-90,,,,,,,,,,-93,,,,,,,,,-82,,,,,,,,,,,-87,-80,-75,,,,,,,,,,,,,,,,-74
,,,,-95,,,,,,,,,,,,,,,,,,,,-93,,,,,,,,,-82,,,,,,,,,,,-86,-81,-74,,,,,,,,,,,,,,,,-74
,,,,-94,,,,,,,,,,,,,,,,,,,,-96,,,,,,,,,-82,,,,,,,,,,,-85,-82,-75,,,,,,,,,,,,,,,,-75
,,,,-94,,,,,,,,,,,,,,,,,,,,-96,,,,,,,,,-82,,,,,,,,,,,-87,-80,-75,,,,,,,,,,,,,,,,-75
,,,,,,,,,,,,,,-95,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-87,-81,-75,,,,,,,,,,,,,,,,-75
,,,,,,,,,,,,,,-95,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,-88,-79,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-91,,,,,,,,,,-93,,,,,,,,,-82,,,,,,,,,,,-88,-80,-74,,,,,,,,,,,,,,,,-74
,,,,,,,,,,,,,,-91,,,,,,,,,,-93,,,,,,,,,-89,,,,,,,,-83,,,-90,-83,-69,,,,,,,,,,,,,,,,-69
,,,,-86,,,-87,,,,-80,,,-82,,,,,,,,,,-85,,,,,,,-93,,-90,,,,-90,,-91,,-87,,,-84,-77,-58,,-81,,,,,,,,,,,,-74,,-58
,,,,-86,,,-92,,,,-80,,,-86,,,,,,,,,,-85,,,,,,,-93,,-90,,,,-90,,-91,,-91,,,-84,-73,-70,,-81,,,,,,,,,,,,-79,,-68
,,,,,,,-90,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,,,,-74,-72,,,,,,,,,,,,,,-79,,-72
,,,,,,,-90,,,,,,,-86,,,,,,,,,,,,,,,,,,,-89,,,,,,,,-88,,,,-72,-72,,,,,,,,,,,,,,-79,,-72
,,,,,,,-89,,,,,,,-89,,,,,,,,,,,,,,,,,,,-91,,,,,,,,-89,,,-88,-72,-72,,,,,,,,,,,,,,-80,,-72
,,,,,,,-89,,,,,,,-88,,,,,,,,,,,,,,,,,,,-92,,,,,,,,-88,,,-88,-72,-73,,,,,,,,,,,,,,-80,,-74
,,,,,,,-89,,,,,,,-89,,,,,,,,,,,,,,,,,,,-92,,,,,,,,-88,,,,-72,-74,,,,,,,,,,,,,,-80,,-74
,,,,,,,-89,,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,,,,-72,-73,,,,,,,,,,,,,,-81,,-73
,,,,,,,-90,,,,,,,-89,,,,,,,,,,,,,,,,,,,-92,,,,,,,,-88,,,,-72,-73,,,,,,,,,,,,,,-81,,-74
,,,,,,,-91,,,,,,,-92,,,,,,,,,,,,,,,,,,,-92,,,,,,,,-88,,,,-72,-73,,,,,,,,,,,,,,,,-73
,,,,,,,-91,,,,,,,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,-89,-72,-73,,,,,,,,,,,,,,,,-73
,,,,,,,-92,,,,,,,-88,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-87,,,-89,-72,-72,,,,,,,,,,,,,,,,-73
,,,,,,,-91,,,,,,,-87,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-88,,,-89,-71,-72,,,,,,,,,,,,,,-81,,-73
,,,,,,,-92,,,,,,,-87,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-88,,,-92,-72,-74,,,,,,,,,,,,,,-81,,-73
,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,-90,,,,,,,,,,,-92,-71,-74,,,,,,,,,,,,,,-80,,-74
,,,,,,,-91,,,,,,,-90,,,,,,,,,,,,,,,,,,,-92,,,,,,,,,,,,-71,-74,,,,,,,,,,,,,,-76,,-74
,,,,,,,-91,,,,,,,-87,,,,,,,,,,,,,,,,,,,-91,,,,,,,,-92,,,-88,-72,-74,,,,,,,,,,,,,,-79,,-74
,,,,,,,-90,,,,,,,-86,,,,,,,,,,,,,,,,,,,-91,,,,,,,,-88,,,-88,-72,-73,,,,,,,,,,,,,,-79,,-73
,,,,,,,-90,,,,,,,-86,,,,,,,,,,,,,,,,,,,-92,,,,,,,,-90,,,-88,-72,-73,,,,,,,,,,,,,,-79,,-73
,,,,,,,-91,,,,,,,-86,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-86,,,-90,-73,-72,,,,,,,,,,,,,,-81,,-73
,,,,,,,-91,,,,,,,-87,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-92,,,-88,-73,-73,,,,,,,,,,,,,,-81,,-73
,,,,,,,-91,,,,,,,-89,,,,,,,,,,,,,,,,,,,-94,,,,,,,,-92,,,-88,-71,-73,,,,,,,,,,,,,,-81,,-73
,,,,,,,-91,,,,,,,-89,,,,,,,,,,,,,,,,,,,-94,,,,,,,,-90,,,-90,-71,-73,,,,,,,,,,,,,,-80,,-72
,,,,,,,-90,,,,,,,-89,,,,,,,,,,,,,,,,,,,-91,,,,,,,,-90,,,-88,-71,-74,,,,,,,,,,,,,,-79,,-74
,,,,,,,-90,,,,,,,-89,-93,,,,,,,,,,,,,,,,,,-91,,,,,,,,-88,,,-88,-71,-73,,,,,,,,,,,,,,-79,,-74
,,,,,,,-90,,,,,,,,-93,,,,,,,,,,,,,,,,,,-88,,,,,,,,-88,,,-87,-71,-76,,,,,,,,,,,,,,-80,,-76
,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,-88,,,,,,,,-89,,,-87,-71,-76,,,,,,,,,,,,,,-80,,-76
,,,,,,,,,,,,,,-89,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-87,,,-88,-72,-77,,,,,,,,,,,,,,-80,,-77
,,,,,,,-90,,,,,,,-89,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-87,,,-86,-72,-77,,,,,,,,,,,,,,-80,,-77
,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-87,,,-91,-74,-77,,,,,,,,,,,,,,-79,,-77
,,,,,,,-91,,,,,,,-89,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-87,,,-88,-71,-77,,,,,,,,,,,,,,-79,,-77
,,,,,,,-91,,,,,,,-85,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-87,,,-89,-73,-76,,,,,,,,,,,,,,-81,,-77
,,,,,,,-93,,,,,,,-85,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-87,,,-90,-72,-76,,,,,,,,,,,,,,-81,,-77
,,,,,,,-93,,,,,,,-85,,,,,,,,,,,,,,,,,,,-88,,,,,,,,-88,,,-90,-72,-75,,,,,,,,,,,,,,-80,,-76
,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,-88,,,,,,,,-89,,,,-72,-76,,,,,,,,,,,,,,-80,,-76
,,,,,,,-90,,,,,,,-90,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-93,,,,-72,-75,,,,,,,,,,,,,,-80,,-76
,,,,,,,-90,,,,,,,-88,,,,,,,,,,,,,,,,,,,-91,,,,,,,,-88,,,-94,-72,-74,,,,,,,,,,,,,,-80,,-74
,,,,,,,-90,,,,,,,-85,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-88,,,-92,-71,-74,,,,,,,,,,,,,,-80,,-75
,,,,,,,-91,,,,,,,-85,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-88,,,-91,-72,-75,,,,,,,,,,,,,,-80,,-75
,,,,,,,-90,,,,,,,,-95,,,,,,,,,,,,,,,,,,-90,,,,,,,,-89,,,-89,-72,-75,,,,,,,,,,,,,,-80,,-76
,,,,,,,-90,,,,,,,-88,-95,,,,,,,,,,,,,,,,,,-90,,,,,,,,-89,,,-88,-72,-76,,,,,,,,,,,,,,-80,,-76
,,,,,,,-90,,,,,,,-88,,,,,,,,,,,,,,,,,,,-87,,,,,,,,-88,,,-88,-71,-76,,,,,,,,,,,,,,-80,,-76
,,,,,,,-91,,,,,,,-86,,,,,,,,,,,,,,,,,,,-87,,,,,,,,-88,,,-89,-71,-77,,,,,,,,,,,,,,-79,,-78
,,,,,,,-91,,,,,,,-86,,,,,,,,,,,,,,,,,,,-88,,,,,,,,-88,,,-89,-71,-77,,,,,,,,,,,,,,-79,,-78
,,,,,,,-89,,,,,,,-85,,,,,,,,,,,,,,,,,,,-88,,,,,,,,-87,,,-88,-73,-77,,,,,,,,,,,,,,-79,,-78
,,,,,,,-90,,,,,,,-85,,,,,,,,,,,,,,,,,,,-89,,,,,,,,-91,,,-88,-69,-77,,,,,,,,,,,,,,-79,,-78
,,,,,,,-92,,,,,,,-89,,,,,,,,,,,,,,,,,,,-89,,,,,,,,-91,,,-88,-72,-77,,,,,,,,,,,,,,-80,,-77
,,,,,,,-92,,,,,,,-85,,,,,,,,,,,,,,,,,,,-89,,,,,,,,-88,,,-88,-72,-78,,,,,,,,,,,,,,-80,,-78
,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,-89,,,,,,,,-90,,,,-72,-78,,,,,,,,,,,,,,-80,,-78
,,,,,,,-91,,,,,,,-90,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-90,,,-88,-72,-76,,,,,,,,,,,,,,-77,,-77
,,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,-90,,,,,,,,,,,-91,-73,-77,,,,,,,,,,,,,,-81,,-77
,,,,,,,-90,,,,,,,-91,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-94,,,-91,-72,-77,,,,,,,,,,,,,,-80,,-77
,,,,,,,-90,,,,,,,-90,,,,,,,,,,,,,,,,,,,-90,,,,,,,,-89,,,-90,-73,-77,,,,,,,,,,,,,,-80,,-77
,,,,,,,-89,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,-89,,,-88,-73,-75,,,,,,,,,,,,,,-80,,-75
,,,,-86,,,-92,,,,-84,,,-85,,,,,,,,,,,,-81,,,,,,,-82,,,,-85,,,,-74,,-86,-88,-71,-55,,,,,,,,,,,,,,-79,,-55
,,,,-86,,,-90,,,,-87,,,-89,,,,,,,,,,-89,,-81,,,,,,,-78,,,,-87,,,,-84,,-86,-83,-75,-59,,-81,,,,,,,,,,,,-79,,-61
,,,,,,,-89,,,,-88,,,-82,,,,,,,,,,-89,,-82,,,,,,,-77,,,,-89,,,,-79,,,-85,-81,-58,,-81,,,,,,,,,,,,-79,,-58
,,-92,,,,,-89,,,,-84,,,-80,,,,,,,,,,-86,,-82,,,,,,,-75,,,,-87,,,,-80,,,-85,-81,-56,,-81,,,,,,,,,,,,-80,,-57
,,-92,,,,,-91,,,,-84,,,-79,,,,,,,,,,-86,,-82,,,,,,,-75,,,,-89,,,,-80,,,-82,-81,-56,,-82,,,,,,,,,,,,-79,,-57
,,-89,,,,,-90,,,,-83,,,-79,,,,,,,,,,-86,,-82,,,,,,,-75,,,,-88,,,,-80,,,-86,-79,-56,,-81,,,,,,,,,,,,-80,,-57
,,-89,,,,,-90,,,,-83,,,-78,,,,,,,,,,-87,,-82,,,,,,,-74,,,,-87,,,,-79,,,-87,-79,-56,,-81,,,,,,,,,,,,-83,,-55
,,-88,,-91,,,-91,,,,-89,,,-78,,,,,,,,,,-87,,-81,,,,,,,-74,,,,-88,,,,-79,,,-87,-80,-56,,-80,,,,,,,,,,,,-83,,-55
,,-88,,-91,,,-91,,,,-89,,,-79,,,,,,,,,,-87,,-81,,,,,,,-74,,,,-88,,,,-79,,,-87,-80,-56,,-80,,,,,,,,,,,,-83,,-56
,,,,,,,-90,,,,,,,-79,,,,,,,,,,-85,,-82,,,,,,,-74,,,,-89,,,,-78,,,-83,-80,-55,,-80,,,,,,,,,,,,-81,,-56
,,,,,,,-90,,,,-92,,,-79,,,,,,,,,,-85,,-82,,,,,,,-74,,,,-88,,,,-78,,,-83,-81,-56,,-80,,,,,,,,,,,,-81,,-56
,,-90,,,,,-89,,,,-92,,,-79,,,,,,,,,,-88,,,,,,,,,-75,,,,-88,,,,-78,,,-88,-81,-56,,-82,,,,,,,,,,,,,,-56
,,-90,,,,,-89,,,,-86,,,-79,,,,,,,,,,-86,,,,,,,,,-75,,,,-88,,,,-78,,,-87,-81,-56,,-82,,,,,,,,,,,,,,-56
,,,,,,,-90,,,,-86,,,-79,,,,,,,,,,-86,,,,,,,,,-75,,,,-87,,,,-80,,,-85,-79,-56,,-81,,,,,,,,,,,,,,-57
,,-89,,,,,-90,,,,,,,-78,,,,,,,,,,-86,,-82,,,,,,,-75,,,,-87,,,,-80,,,-83,-80,-56,,-80,,,,,,,,,,,,,,-57
,,-89,,,,,-90,,,,-89,,,-78,,,,,,,,,,-87,,-82,,,,,,,-75,,,,-87,,,,-77,,,-83,-80,-56,,-81,,,,,,,,,,,,-82,,-57
,,,,-89,,,-90,,,,-85,,,-80,,,,,,,,,,-86,,-82,,,,,,,-74,,,,-88,,,,-80,,,-83,-80,-56,,-78,,,,,,,,,,,,-81,,-58
,,,,-89,,,-89,,,,-89,,,-80,,,,,,,,,,-86,,-82,,,,,,,-74,,,,-90,,,,-76,,,-83,-80,-56,,-79,,,,,,,,,,,,-81,,-56
,,,,-89,,,-89,,,,-89,,,-79,,,,,,,,,,,,-82,,,,,,,-74,,,,-89,,,,-77,,,-85,-80,-56,,-79,,,,,,,,,,,,-81,,-57
,,,,,,,-92,,,,-84,,,-78,,,,,,,,,,,,-82,,,,,,,-75,,,,-91,,,,-79,,,-85,-78,-55,,-79,,,,,,,,,,,,-77,,-55
,,,,,,,-92,,,,-84,,,-78,,,,,,,,,,,,-82,,,,,,,-72,,,,-90,,,,-76,,,-88,-78,-57,,-83,,,,,,,,,,,,-80,,-59
,,,,,,,,,,,-84,,,-89,,,,,,,,,,-87,,,,,,,,,-75,,,,-90,,,,-78,,,-83,-81,-58,,-83,,,,,,,,,,,,-80,,-56
-88,,,,-85,,,-88,,,,,,,-77,,,,,,,,,,-86,,-86,,,,,,,-81,,,,-87,,,,-78,,,-80,-77,-52,,,,,,,,,,,,,,-72,,-52
-88,,,,-85,,,-88,,,,-88,,,-75,,,,,,,,,,-86,,-86,,,,,,,-83,,,,-87,,,,-76,,,-80,-73,-48,,-77,,,,,,,,,,,,-69,,-48
,,-88,,,,,-94,,,,-88,,,-75,,,,,,,,,,-83,,,,,,,,,-83,,,,-87,,,,-76,,,-85,-74,-46,,-77,,,,,,,,,,,,-72,,-46
-90,,-88,,-87,,,-93,,,,,,,-88,,,,,,,,,,-84,,,,,,,,,,,,,-87,,,,-76,,,-86,-74,-46,,-76,,,,,,,,,,,,-72,,-46
-90,,,,-86,,,-93,,,,,,,-84,,,,,,,,,,-84,,,,,,,,,,,,,-86,,,,-76,,,-86,-73,-46,,-76,,,,,,,,,,,,-72,,-46
-89,,,,-86,,,-93,,,,-82,,,-77,-92,,,,,,,,,-84,,,,,,,,,-91,,,,-86,,,,-76,,,-88,-74,-46,,-76,,,,,,,,,,,,-72,,-46
-89,,,,-85,,,-93,,,,-82,,,-82,-92,,,,,,,,,-84,,,,,,,,,-87,,,,-89,,,,-78,,,-86,-73,-46,,-76,,,,,,,,,,,,-73,,-46
,,,,-85,,,,,,,,,,-84,,,,,,,,,,-82,,,,,,,-92,,-84,,,,-89,,,,-76,,,-85,-73,-47,,-76,,,,,,,,,,,,-73,,-46
-90,,,,-89,,,,,,,,,,-78,,,,,,,,,,-82,,-85,,,,,-92,,-87,,,,-88,,,,-76,,,-85,-77,-47,,,,,,,,,,,,,,-70,,-46
-90,,,,-86,,,,,,,,,,-76,,,,,,,,,,-82,,-85,,,,,,,-87,,,,-87,,,,-76,,,,-76,-48,,,,,,,,,,,,,,-70,,-46
,,,,-86,,-89,,,,,,,,-76,,,,,,,,,,-83,,-85,,,,,,,-84,,,,-87,,,,-76,,,-94,-75,-46,,-79,,,,,,,,,,,,-72,,-47
,,,,-92,,-89,,,,,,,,-79,,,,,,,,,,-82,,-85,,,,,,,-86,,,,-87,,,,-76,,,-88,-75,-47,,-78,,,,,,,,,,,,-72,,-46
,,,,-92,,,,,,,,,,-81,,,,,,,,,,-82,,-85,,,,,,,-84,,,,-89,,,,-76,,,-87,-74,-47,,-78,,,,,,,,,,,,-71,,-46
-90,,,,-91,,,,,,,,,,-77,,,,,,,,,,-82,,-85,,,,,,,-83,,,,-88,,,,-76,,,-87,-73,-47,,-78,,,,,,,,,,,,-71,,-46
-90,,,,-87,,,,,,,,,,-75,,,,,,,,,,-85,,-85,,,,,,,-85,,,,-87,,,,-76,,,-87,-73,-47,,-77,,,,,,,,,,,,-71,,-46
,,-89,,-86,,,,,,,-90,,,-75,-88,,,,,,,,,-85,,-85,,,,,,,-85,,,,-87,,,,-76,,,-87,-73,-46,,-78,,,,,,,,,,,,-71,,-46
,,-89,,-86,,,-91,,,,-90,,,-80,-88,,,,,,,,,-83,,,,,,,-92,,-85,,,,-87,,,,-76,,,-86,-73,-46,,-78,,,,,,,,,,,,-72,,-46
,,,,-86,,,-91,,,,-90,,,-77,,,,,,,,,,-83,,,,,,,-92,,-85,,,,-87,,,,-76,,,-91,-73,-46,,-78,,,,,,,,,,,,-72,,-46
,,,,-88,,,,,,,-90,,,-83,-90,,,,,,,,,-84,,,,,,,,,-88,,,,-88,,,,-76,,,-87,-73,-46,,-78,,,,,,,,,,,,-74,,-46
,,,,-86,,,,,,,,,,-84,-90,,,,,,,,,-84,,-83,,,,,,,-88,,,,-89,,,,-75,,,-87,-73,-46,,-78,,,,,,,,,,,,-72,,-46
,,-88,,-90,,,,,,,,,,-77,-89,,,,,,,,,-89,,-83,,,,,,,-89,,,,-87,,,,-75,,,,-73,-46,,-79,,,,,,,,,,,,-72,,-46
-91,,-88,,-86,,,-92,,,,,,,-77,-89,,,,,,,,,-89,,-83,,,,,,,-88,,,,-87,,,,-74,,,-86,-72,-46,,-78,,,,,,,,,,,,-72,,-46
-91,,,,-86,,,-92,,,,,,,-80,,,,,,,,,,,,-83,,,,,,,-88,,,,-87,,,,-78,,,-86,-74,-46,,-77,,,,,,,,,,,,-72,,-46
,,,,-90,,,-92,,,,,,,-80,,,,,,,,,,-85,,-83,,,,,,,,,,,-87,,,,-80,,,-85,-75,-46,,-77,,,,,,,,,,,,-72,,-46
-89,,,,-86,,,-92,,,,,,,-80,,,,,,,,,,-85,,-85,,,,,,,,,,,-88,,,,-75,,,-90,-74,-46,,-77,,,,,,,,,,,,-73,,-46
-89,,,,-86,,,,,,,-92,,,-76,,,,,,,,,,-85,,-83,,,,,,,-90,,,,-88,,,,-75,,,-89,-74,-48,,-77,,,,,,,,,,,,-73,,-46
,,,,-85,,,,,,,-92,,,-77,,,,,,,,,,-83,,-83,,,,,,,-91,,,,-90,,,,-74,,,-89,-76,-47,,-77,,,,,,,,,,,,-73,,-46
-90,,,,-85,,,-92,,,,-82,,,-76,-90,,,,,,,,,-83,,-83,,,,,,,-91,,,,-88,,,,-74,,,-85,-76,-46,,-77,,,,,,,,,,,,-71,,-46
-91,,-89,,-92,,,-92,,,,-82,,,-76,-91,,,,,,,,,-83,,,,,,,,,,,,,-88,,,,-81,,,-85,-75,-46,,-77,,,,,,,,,,,,-71,,-46
-91,,-89,,-86,,,,,,,-82,,,-82,-91,,,,,,,,,-83,,-85,,,,,,,-89,,,,-87,,,,-74,,,-85,-75,-46,,-77,,,,,,,,,,,,-71,,-46
,,,,-86,,,,,,,-82,,,-78,,,,,,,,,,,,-85,,,,,,,-90,,,,-87,,,,-79,,,-85,-76,-46,,-78,,,,,,,,,,,,-73,,-47
,,,,-86,,,,,,,-82,,,-78,,,,,,,,,,,,-85,,,,,,,-90,,,,-87,,,,-79,,,-85,-76,-46,,-78,,,,,,,,,,,,-73,,-47
,,,,-86,,,,,,,-82,,,-78,,,,,,,,,,,,-85,,,,,,,-90,,,,-87,,,,-79,,,-85,-76,-46,,-78,,,,,,,,,,,,-73,,-47
,,-90,,-86,,,,,,,,,,-77,-89,,,,,,,,,-84,,-84,,,,,,,-87,,,,-88,,,,-75,,,-89,-76,-46,,-77,,,,,,,,,,,,-72,,-46
,,,,-86,,,,,,,,,,-81,,,,,,,,,,-84,,-84,,,,,,,-88,,,,-87,,,,-74,,,-89,-76,-46,,-77,,,,,,,,,,,,-71,,-46
,,,,-86,,,,,,,,,,-77,,,,,,,,,,,,-85,,,,,,,-91,,,,-86,,,,-79,,,-85,-76,-46,,-77,,,,,,,,,,,,-71,,-47
,,,,,,,,,,,,,,-80,,,,,,,,,,,,-85,,,,,,,-92,,,,-86,,,,-75,,,-85,-76,-46,,-79,,,,,,,,,,,,-72,,-47
,,,,,,,,,,,-91,,,-80,,,,,,,,,,-84,,-85,,,,,,,-89,,,,-86,,,,-81,,,-85,-76,-47,,-77,,,,,,,,,,,,-72,,-47
,,,,-93,,,-93,,,,-92,,,,-90,,,,,,,,,-84,,-85,,,,,,,-89,,,,-88,,,,-76,,,-85,-75,-46,,-77,,,,,,,,,,,,-74,,-47
,,,,-93,,,-93,,,,-92,,,-78,-90,,,,,,,,,-83,,-84,,,,,,,-89,,,,-90,,,,-79,,,-90,-75,-46,,-78,,,,,,,,,,,,-72,,-47
-90,,,,-94,,,-93,,,,,,,-78,,,,,,,,,,-83,,-84,,,,,,,-89,,,,-86,,,,-74,,,-90,-74,-46,,-78,,,,,,,,,,,,-71,,-46
